Componente 1,Componente 2
-3.8281345,4.787799
-3.8181777,4.79979
-3.8034136,4.8020453
-3.8005779,4.7822075
-3.8175778,4.815833
-3.8130822,4.8611403
-3.7583156,4.9179983
-3.8246415,4.841085
-3.8110898,4.8064775
-3.7442744,4.804451
-3.7152953,4.745262
-3.5721364,4.6964655
-3.4573407,4.671287
-3.3913949,4.649735
-3.3348114,4.675978
-3.1141121,5.388104
-3.1206975,5.6685867
-2.8647716,6.2007475
-2.861856,6.2268662
-2.9422255,6.141842
-2.871593,6.222835
-3.1532128,5.6573668
-3.166356,5.5815773
-3.1835117,5.615357
-3.1942914,5.5743394
-3.1958394,5.595265
-3.1319382,5.560698
-3.1576612,5.558234
-3.122932,5.584371
-3.0723047,6.0384426
-2.5180986,7.024018
-2.1152372,7.26753
-1.8798625,7.389144
-1.7828289,6.9707384
-2.6014323,5.3420334
-2.2614717,5.18177
-2.1028495,5.4300404
-2.7125783,4.3570356
-2.6827416,4.415056
-2.5482562,4.5562096
-2.506708,4.983519
-2.3553905,5.151657
-2.3306425,5.188298
-2.431534,6.304936
-2.05179,6.883428
-1.8157545,7.2876353
-1.6215429,7.4051495
-1.9316643,7.160395
-1.7388641,7.307974
-2.2626634,6.50063
-1.5822635,7.416011
-1.5051517,7.4547267
-1.4039018,7.516049
-1.3727044,7.55704
-1.0466204,8.522998
-0.98658675,8.576435
-0.8225625,8.673303
-0.74042356,8.685845
-0.7312966,8.853098
-0.6442725,9.051335
-0.70670384,7.653136
-0.7259925,9.000321
-0.54133755,9.050424
-0.2368954,9.91792
-0.313752,10.305546
-0.35465226,12.495657
-0.23405191,12.887311
-0.120170265,13.300668
-0.13844986,13.286501
-0.29203892,13.7921295
0.21743701,14.983119
-0.1967557,14.401249
-0.2975272,13.787551
-0.46138573,13.791395
-0.5835427,13.410078
-0.6198121,13.464007
-0.41115782,10.3366375
0.20083126,9.408114
0.26906338,9.456515
0.35423842,9.575964
0.16322327,9.896122
-0.17467448,10.554159
-0.16704683,10.586473
-0.086338505,10.58627
0.06060645,10.557163
0.10262239,10.70605
0.14792307,12.739546
0.2383114,13.431078
0.22544222,13.843745
0.38045633,13.982659
0.59595144,15.172247
0.61204404,15.296502
0.5610205,15.364743
0.53472674,15.431912
0.32351515,15.692269
0.14926152,16.082571
-0.04277951,15.440784
0.20052187,16.005964
0.19773902,16.05586
0.17944394,16.03039
0.17311938,15.964039
0.16059674,15.753139
0.19055478,15.778832
0.17817143,15.796122
0.21173859,15.843718
0.25368822,15.964545
4.518174,11.667734
4.5450754,11.493565
0.75323635,15.513657
4.537637,11.627834
4.5253515,11.61729
0.62589824,15.505552
0.63188547,15.518973
0.52460563,15.691629
0.5043833,15.791148
0.4501616,15.908914
0.44833055,15.936257
0.43431562,15.979087
0.4189929,16.221159
0.3592662,16.087337
-0.14326395,13.308414
1.2171834,8.53267
0.49809417,9.625218
0.9592125,8.762337
0.8134212,8.971372
0.4139637,9.233215
-0.40134245,7.6384354
-1.3825713,5.188127
-0.994647,4.19634
-1.0158956,4.110715
-0.93176264,4.1081257
-0.931703,4.095019
-0.92402947,4.110843
-1.0078306,4.1918054
-1.0289018,4.1078644
-1.2200469,4.2311215
-1.6688068,5.321729
-1.2783506,6.9953322
-1.2339704,7.379951
-1.3359417,7.5726266
-1.3721699,7.5872407
-1.4076395,7.614093
-1.359501,7.681786
-1.3604916,7.6929264
-1.1405892,7.5460815
-1.0255928,8.647844
-0.54081446,9.556933
-0.8530338,11.292032
-0.83584285,11.93257
-0.8391375,11.583864
-1.0313919,8.141934
-0.97012067,8.221197
-0.7439865,8.636741
-0.6879555,7.9528985
-0.8407701,6.87568
0.04945232,7.5561633
0.02316494,7.9406056
-0.162895,9.757939
-0.6375517,11.217508
-0.6967877,11.476337
-0.6711647,11.436775
-0.70216143,11.467643
-0.6142577,9.927574
-0.67673266,10.27878
-0.57788527,11.563895
-0.70317525,12.517939
-0.55768836,12.638779
-0.56611687,12.56743
-0.7426557,12.4595785
-0.73430586,12.507912
-0.7284108,12.496407
-0.7675548,12.314793
-1.020049,8.276225
-1.0701833,8.089722
-1.0711665,8.1032505
-1.0118598,8.237283
0.7941484,8.951237
-0.69741464,12.689837
-0.3523419,13.85795
-0.39696044,13.764848
-0.71175134,12.639224
-0.5574855,11.551944
1.6572359,9.823036
-0.5090579,11.372054
-0.46020985,11.344079
-0.55075115,13.330603
-0.36210978,13.838679
-0.40871668,13.700302
-0.42617556,13.701626
-0.4307186,13.604033
-0.5171154,13.466958
-0.55886984,13.152245
1.4424181,9.678553
1.2271756,9.83723
-0.6197409,12.399471
-0.58666974,12.926913
-0.5671799,13.542291
-0.5805734,13.503961
-0.5896012,13.342783
-0.51484,13.314957
-0.46117276,13.244713
-0.37562114,13.287836
0.31712782,13.610641
0.2913611,13.484022
1.6924675,11.485477
3.3138583,10.153499
3.5599663,8.758145
1.8228699,4.3391304
1.1877433,4.2758946
0.82017756,4.478593
0.6495403,4.7127748
0.69870937,4.6648164
0.65046585,4.9125385
0.7261773,5.5074067
0.6234375,5.852116
0.6398284,5.298238
0.5269459,5.0900493
-1.2869235,4.9351597
-1.3377318,5.1194344
0.34977013,6.4491515
0.30857885,6.275246
0.18321796,6.385368
0.12041528,6.421448
-0.028030965,6.4150796
-0.21593215,4.4103827
-0.29890183,3.8316875
-0.28582132,3.796513
-0.30716792,3.7592533
-0.28866407,3.7478435
-0.19058707,3.8124037
-0.24718222,3.8336523
0.21180865,6.355922
1.8353107,8.323645
-0.6558583,11.08571
-0.69122124,11.170132
-0.6666677,11.161638
-0.6754967,11.188736
-0.61717385,11.511837
-0.5967017,11.68337
-0.73777455,12.484733
-0.6962543,10.701573
-0.53710335,9.4786415
-1.2296522,8.871417
-1.0068718,8.272656
-0.99651545,7.386595
-0.9276152,7.2915397
-1.0238093,8.104935
-0.665006,7.2546163
-0.5744723,7.0723825
-0.030844625,7.4441085
0.27081522,7.3554482
0.29863647,7.140909
0.35450184,7.289247
0.42609438,7.4152
1.5961248,8.702449
-0.5640962,11.613152
0.21279265,13.280289
0.17620225,13.303505
0.11903781,13.307955
0.12984838,13.507141
0.12686667,13.542985
-0.42056078,13.833877
-0.3601902,13.262688
-0.35928252,13.382675
-0.4704362,13.700258
-0.57092124,13.454946
0.55134845,9.690588
0.67456245,9.599749
0.6625135,9.672082
-0.6628118,12.420506
0.7983541,9.674771
1.1887219,8.66046
1.042979,9.169326
1.3246727,9.338978
1.5311235,10.251365
1.417397,11.881625
0.4763974,13.208056
0.74785924,14.011327
1.3430268,14.353138
2.4175344,14.87231
2.134851,15.15941
0.514245,16.10124
0.42670134,16.286943
0.20801185,16.534367
0.1378168,16.932474
0.12519042,17.020819
0.1426116,17.010593
0.12419339,17.030802
0.20733504,16.730911
0.12123802,17.023634
0.108633034,17.013357
0.29729056,16.643162
0.21984497,16.704443
0.23428717,16.574024
0.26377884,16.069363
0.25376838,16.054325
0.24797478,16.035894
2.535792,14.442052
2.4633708,14.264556
0.4879017,13.920175
0.7688138,12.868882
3.6173053,8.750603
4.28829,7.79773
2.8406522,10.366648
2.9793482,10.238994
3.5331802,12.520736
3.4120119,12.591065
3.4667583,12.6303425
3.4165413,13.091099
3.4613018,13.050615
2.8465993,10.895355
1.711467,8.842868
1.5359906,8.601155
1.402561,8.628192
1.3859483,8.732861
1.0911237,9.136759
0.84258425,9.400179
0.8093192,9.588764
1.502275,8.718527
-0.56321186,6.159523
-1.4243649,5.014451
-0.9392479,4.353776
-0.9365641,4.1417356
-1.1403879,4.0689454
-1.9642556,3.9984446
-2.2881217,4.02969
-2.447719,4.0272317
-2.5611978,4.1771
-2.1599517,5.0308986
-2.2658656,6.391354
-1.6515051,7.355412
-1.9788592,6.7529173
-1.5238819,7.3723893
-1.3157318,7.8751903
-1.2717522,8.16641
-1.0825605,8.350341
-1.4341338,7.5332494
-1.2182546,7.8301463
-1.0672228,7.1568456
-1.0275704,8.385993
-0.71675235,11.639423
-0.80094033,11.786203
-0.80234605,11.824228
-0.77577764,11.908236
-0.74680865,11.99963
-0.39875066,11.212393
0.0519978,10.450014
0.24962473,10.475903
0.57170063,10.838222
0.32606286,12.874753
0.63345224,10.746204
0.6420628,10.778983
0.5777152,10.879258
0.28497964,13.638379
0.30932686,13.679761
0.29575628,13.745393
0.25520733,13.633075
0.5479243,13.914267
0.49478233,13.893158
0.25743002,13.6061325
0.17678694,13.533238
0.32833317,13.695212
-0.036530342,13.541176
-0.5444873,12.558739
-0.58137804,12.444942
-0.3756653,10.955372
-0.6238173,10.960574
-0.6740426,12.125505
-0.31979114,11.19742
-0.11991861,12.778708
-0.06061638,12.532374
0.6974775,10.439699
0.57455546,10.500347
1.4323927,10.992506
0.32318765,13.428918
0.2125078,13.832565
0.26049063,13.3654175
0.25645924,13.366113
0.29793593,13.348117
0.32294792,13.307544
0.3414802,13.200031
0.30797657,13.428719
0.3418957,13.52335
0.36096412,13.713045
3.0979123,13.12077
0.060980443,14.556612
0.06280667,14.45464
3.4352756,12.731002
3.4237897,12.715947
3.4397047,12.711179
3.42728,12.714138
3.4320934,12.733594
3.000796,10.680374
1.4405973,4.155244
1.1770838,4.0263476
1.1903218,4.0360003
1.0909281,4.0201235
1.0040677,4.012062
0.589587,4.1098166
0.30233705,4.266926
0.27190843,4.378166
0.15950936,5.4657574
-0.024189971,5.3316708
-0.45211798,4.7804317
-1.0404872,4.6750298
-1.1089014,4.70085
-1.1659226,4.733155
-1.1027735,5.2501802
-1.3458682,5.201175
-1.4425058,5.1833487
-1.4034413,5.0239077
-1.4859234,5.096311
-1.4672585,5.175284
-1.415831,5.3245077
-1.4312837,5.4321103
-1.4451462,5.287085
-1.4078958,5.408925
-1.451886,5.1094036
-1.0053457,4.2839074
-0.9944405,4.21234
-0.9864483,4.24356
-1.2663085,4.795338
-0.41132772,6.083407
-0.4434411,7.6194143
-0.8327182,8.524491
-0.7296792,8.689057
-0.70376134,8.839475
-0.6743869,8.859866
-0.6800054,8.912829
-0.5830872,9.107383
-0.40414822,9.395106
-0.6785935,10.378602
-0.63900757,10.25846
-0.7309845,10.272983
-1.3956579,6.912963
-1.165148,7.3004575
-1.1701151,7.5082107
-1.2032402,7.2484155
-1.1497483,7.399025
-1.1288354,7.2557945
-1.3998721,7.0483828
-1.0983146,7.3748994
-1.0787573,7.3571568
-1.0235019,7.3658986
-0.8768881,7.2881775
-0.810848,7.304846
-0.4460758,7.6543756
-0.72489953,8.687123
-0.5298429,8.968188
-0.47101185,9.099563
-0.39559788,9.348629
-0.6352502,10.090538
-0.6089643,10.245419
-0.5788146,10.159967
-0.728351,12.270309
-0.6880858,12.413597
-0.72279686,12.1310215
-0.5148448,13.912985
-0.36220282,14.439361
-0.36698452,14.475862
-0.4434467,14.403016
-0.6417251,13.75467
-0.6534654,13.519423
-0.63872504,13.532873
-0.587661,13.48446
-0.35449257,13.58695
-0.2515952,13.719645
0.41482395,14.047046
0.5235263,14.058076
0.47014225,13.945046
0.48799562,13.969434
0.4641412,13.9684105
0.4394304,14.002653
0.4446882,14.027994
0.43218276,14.055073
0.5050295,14.109886
0.599892,14.355964
0.6776871,14.404419
0.47760326,14.022359
0.45234323,13.952992
0.47590747,13.198981
0.40329662,13.780513
0.4003834,13.856036
0.39535147,13.736932
0.3323781,13.749371
0.3171618,13.708046
0.33166096,13.824811
0.39947718,13.8760805
0.45619327,13.9094715
0.89221114,14.283945
1.0023222,14.297527
1.8314861,13.203886
1.9048876,12.879126
1.7578291,12.307477
1.3835118,10.778237
1.2689837,12.266727
0.12875608,13.259791
0.04082207,13.163795
-0.070941344,13.038574
-0.2670446,12.981736
-0.3712245,12.882537
-0.4004951,12.929746
-0.40216818,13.088307
-0.41503504,13.058874
-0.5121619,12.814984
-0.3658619,13.841368
-0.45368683,12.81092
-0.95736593,7.460101
-1.5183984,5.5194173
-1.6159863,5.37145
-1.6446058,5.509008
-1.7094766,5.499651
-1.7151536,5.5796843
-1.675834,5.1856604
-1.5089953,5.1067977
-1.4434105,5.06968
-1.4629472,5.1438255
-0.6019022,6.036649
-1.0866357,6.7948837
2.0260997,8.267151
-1.1472889,7.4219794
-2.2208657,6.599674
-2.2406063,6.6174192
-1.632516,7.588317
-1.6240846,7.619821
-2.6364713,6.1452518
-2.6885817,6.2198825
-2.9429321,5.834422
-2.3880806,6.5021267
-3.125494,5.4362993
-3.190006,5.4632263
-2.9387484,5.8727202
-2.8775322,6.079723
-2.707879,6.3476453
-2.381911,6.8603215
-2.8278003,6.225926
-2.8039632,6.084228
-2.773405,5.5238757
-2.6692748,5.080526
-2.4291162,4.732186
-2.0838711,4.6018806
-1.99449,5.259616
-1.4161884,6.9416895
-0.96333915,8.458109
-0.9212819,8.608644
-0.98953927,8.420113
-0.8957902,8.649951
-0.94482356,9.113107
-0.94179374,9.324595
-0.85660774,9.442972
-0.78471905,9.61694
-0.7397092,10.269845
-0.56558776,12.60742
-0.74700284,10.034112
-0.76564175,9.328285
-1.1253005,8.458884
-1.3428643,7.3367867
-2.3729703,4.9360075
-2.4303505,5.0033846
-2.4654906,4.9819794
-2.6426325,4.7474775
-2.7583773,4.438273
-2.7496223,4.354217
-2.7654743,4.3391066
-2.757997,4.3210726
-2.7595618,4.2803464
-2.7985,4.3078184
-2.7486243,4.316334
-1.8942062,5.7722545
-1.8387026,6.6251493
-1.6911755,7.5321856
-1.3258195,8.170632
-1.2462302,8.267145
-1.2743343,8.150615
-1.1104586,8.287024
-1.1741378,8.3660345
-1.4941849,6.535761
-0.7056251,10.088467
-1.3390654,8.838257
-1.1428345,8.209731
-1.2130383,7.9443
-1.3263962,7.3672256
-1.2718433,7.48003
-0.8387366,7.8673058
-0.6647502,8.194757
-0.46169412,8.482019
-0.27332595,8.928298
-0.21617459,9.130913
0.0097651975,10.1063175
0.20470247,13.059736
0.25126854,13.355061
0.23891442,13.413781
0.24066326,13.593732
0.1881792,13.921795
0.22410858,13.911741
0.021626156,13.46953
-0.5076918,12.575364
-0.5275884,12.515924
-0.10740679,13.636457
-0.23968929,13.935907
-0.24080406,13.641626
-0.223892,13.539899
-0.14836806,13.534918
-0.18596587,13.514375
-0.24713898,13.519427
-0.48793906,12.913221
-0.30685812,10.777297
-0.06265178,10.273505
-0.057715055,10.471089
0.15949462,12.010703
0.60099983,13.442038
0.57140315,13.942732
1.1909795,14.2735
1.211402,14.299995
1.0006047,14.326844
0.7917514,14.283902
0.5048493,14.754636
0.31467128,15.213359
0.25100875,15.740711
0.24834034,15.844683
0.27415198,16.164173
0.24262261,16.132364
0.15799506,15.996866
0.1212107,15.837678
2.848385,13.100625
-0.2974945,13.480636
-0.17841187,14.550131
-0.18683904,15.22296
-0.24534278,14.954679
-0.21481833,13.378451
-0.21932688,13.2891245
-0.31107318,13.256754
-0.31992117,13.273377
-0.14621194,13.766634
0.63350254,14.047158
0.48173636,13.660198
0.47009847,13.622314
0.40934625,13.602244
0.33759585,13.686502
0.22380911,13.468209
0.19798213,13.9544935
-0.13967618,14.946877
-0.1389132,15.014417
-0.17157866,14.930787
0.25245655,15.088008
0.81711364,15.630904
0.21157615,15.000292
0.06839144,14.906213
0.09064817,15.022831
-0.1762263,15.567642
-0.22889279,15.744154
-0.26027393,15.816089
-0.25469574,15.812896
-0.26484442,15.74761
-0.29672992,15.790269
-0.31223524,15.623337
-0.4010977,14.186167
-0.21673036,13.060476
-0.07826636,12.862742
0.39655912,13.620323
0.47899008,13.63764
0.42379457,13.602609
0.35553324,13.660949
0.21920386,13.919972
0.20553753,13.920704
0.160943,14.021753
-0.103156134,14.973528
-0.06537713,15.093318
-0.1321358,15.1174555
-0.17217618,15.269864
-0.23695472,15.780045
-0.27109748,16.783627
-0.05019237,16.631943
-0.13295066,16.682543
-0.25676903,16.63434
-0.28442693,16.612064
-0.3143821,16.582611
-0.4111862,16.220371
-0.4157775,16.128334
-0.3893652,15.996963
-0.4138865,15.048385
-0.42750582,13.688216
-0.41858572,14.940764
0.027683886,16.053854
-0.014823612,15.998762
0.09066888,16.219645
0.0369184,16.294178
-0.07935008,16.754602
-0.17532018,16.72935
-0.19864349,16.777203
-0.26792726,16.745184
-0.2711194,16.849352
-0.2854279,16.871658
-0.2709643,16.884832
-0.28502008,16.877998
-0.26880142,16.882706
-0.29527974,16.712456
-0.3221651,16.602694
-0.3269917,16.590492
-0.3217693,16.632322
-0.33435458,16.608488
-0.32121888,16.628695
-0.32612157,16.641703
-0.32104346,16.655897
-0.30205318,16.671541
-0.25815377,16.613834
0.017726133,16.204628
0.04901966,16.234665
0.14295608,16.086027
0.14583759,15.9329195
0.10082741,16.25721
0.11368334,16.36134
0.0028342889,16.644623
0.017483149,16.842775
-9.590535e-05,16.865274
0.0042986954,16.861479
0.0050986493,16.89373
0.02639328,16.656712
-0.0072608124,16.733498
0.008932633,16.928661
-0.040365785,16.669077
2.484768,10.982814
0.040252574,5.393078
-0.3816979,4.8922815
-0.4108488,4.8918977
-0.34567645,5.0783615
-0.41084826,5.424184
-0.375874,5.2955556
-0.38137028,4.979563
-0.37780723,4.8541102
-0.17011134,4.6393666
0.10670332,4.507073
0.08723043,4.499813
0.120115094,4.505142
0.13184404,4.5074997
0.07178231,4.552491
-0.42600295,4.873582
-0.3753649,5.7173295
-1.1312003,4.6148233
-1.2442944,4.5971637
-1.2717897,4.650133
-1.4052411,4.745868
-1.7103051,5.7123194
-1.7502303,5.7255187
-1.7582829,5.7362175
-1.7118044,5.6315355
-1.7477752,5.6563573
-1.718591,5.675531
-1.7229996,5.627423
-1.9080691,6.099067
-2.0198972,6.939215
-2.0506122,7.081967
-2.2765272,6.5011835
-1.9783865,5.382765
-1.6804,5.271669
-1.5135198,5.104126
-1.4892931,5.1517878
-1.4257015,5.142488
-0.4159689,6.0935493
-0.55960196,7.6395674
-0.8247348,8.501033
-0.67437243,8.959839
-0.6176477,9.482104
-0.6551046,9.510038
-0.66202646,9.513737
-0.90260476,9.255799
-0.9634976,9.201197
-0.99751145,9.175086
-1.144337,6.7390046
-0.6623912,9.889053
-0.5589377,13.708152
-0.5683806,13.900486
-0.6534185,13.591582
-0.6635922,13.485178
-0.92338103,12.134611
-0.7743923,11.194738
-0.72026527,10.642511
-0.6870367,11.042186
-0.6488771,12.618154
-0.25525796,13.469712
-0.16751371,13.490657
-0.17853,13.242707
-0.3282421,12.772365
-0.43665218,12.458775
-0.39885914,12.482101
-0.40865797,12.831716
-0.3426098,13.503652
-0.39783886,13.384498
-0.34656966,13.348969
-0.22859912,13.946462
-0.2281666,14.243035
-0.2552481,14.251388
-0.2683445,14.352125
-0.35568148,14.223317
-0.6037484,13.567687
-0.6270617,13.401999
-0.6669608,12.649862
-0.70741934,12.46499
-0.53105575,13.306132
-0.39517808,13.231449
-0.39547852,12.938521
-0.22299664,12.705339
-0.19585077,12.563024
-0.2711516,12.0503235
-0.2578139,12.031122
-0.16399303,12.363187
-0.14086859,12.546817
-0.24970765,12.495576
-0.37211028,12.62756
-0.39474505,12.837696
-0.37844756,12.862695
-0.2462302,12.970427
-0.19686559,13.15038
-0.119090684,12.89012
-0.11077981,12.897543
-0.14079571,12.724964
-0.21621917,11.986425
-0.15914957,12.898983
-0.17865936,12.623313
-0.25845176,10.192604
-0.4219003,6.538584
-0.4380215,6.521552
-0.5669716,6.6397963
-0.9036434,7.2641253
-0.93920386,7.7833953
-1.445599,6.6858826
-1.9567379,5.5742006
-1.973625,4.7350917
-1.862947,4.6081476
-1.9166497,4.6568537
-1.9994657,5.1947966
-2.156412,5.158541
-2.341459,6.4383874
-2.3901327,6.394258
-2.2658796,6.607671
-2.2991278,6.5767517
-2.4183025,6.507264
-2.52686,6.4337645
-2.192567,6.917078
-2.4937642,6.4682746
-2.238193,6.927471
-2.7307699,6.2641177
-2.7506645,6.202887
-2.55116,6.4789376
-2.0441203,7.218089
-2.1455727,7.1964626
-2.066386,7.3587165
-2.8662224,6.2077174
-3.085152,5.4177556
-3.106191,4.7601905
-3.0520773,4.584493
-2.7799819,4.5550547
-2.7306044,4.39419
-2.7467318,4.3713636
-2.6825845,4.4506626
-1.6365724,8.543196
-3.008752,9.645508
-3.1707757,9.943131
-0.5056923,10.121578
-0.54692525,10.118108
-3.3630316,10.098752
-0.420029,10.138238
-0.41670373,10.1743965
-0.40483192,10.157382
-0.41394648,10.183589
-0.37351835,10.163187
-0.35311675,10.17907
-0.3565282,10.203498
-0.4266243,10.258891
-0.5351379,10.390854
-0.58446926,10.303551
-0.68920976,9.7583475
-1.7852038,6.6179605
-2.533069,4.8854923
-2.6544209,4.5535655
-2.6631634,4.488513
-2.69584,4.470282
-2.6348195,4.5909867
-2.661326,4.637399
-2.6782284,4.600668
-2.4893336,5.1543283
-2.5575702,6.208037
-2.6100693,6.2810664
-3.1543157,5.5923405
-3.0942252,5.717521
-3.1178806,5.6374645
-3.0201445,6.0033984
-2.8439283,6.2301307
-2.1820126,7.1585155
-2.9218068,6.121064
-3.3700345,5.451857
-2.6383367,6.450555
-3.1816888,5.608473
-2.961959,6.0907073
-2.2230563,7.1833453
-2.8630996,6.2165623
-3.091913,5.6710205
-3.036619,5.6562552
-2.0056844,6.627588
-1.7628828,6.717888
-1.4708445,6.9002657
-1.4971908,6.978847
-1.4206268,7.1978884
-0.98138106,8.491404
-0.90637666,8.69012
-0.80941886,9.09417
-0.5072739,10.257312
-0.33352315,11.905115
0.0030811583,13.442173
-0.014773258,13.499888
0.37838855,15.730751
0.3354001,15.823047
0.34025574,15.774104
-0.037252557,14.771905
-0.5677851,13.634909
-0.6746957,13.456217
-0.6782551,13.442339
-0.99675417,12.003244
-0.9380616,11.837771
-1.0061505,8.893754
-0.92226535,8.613387
-0.673352,9.835515
-0.5461862,10.1081705
-0.45306692,10.2771225
-0.41628134,10.366568
-0.22780825,10.538253
-0.048993636,13.447152
-0.08316404,13.376975
0.041262794,14.915835
0.33858728,15.823393
0.32692796,15.763447
0.27307296,15.728567
0.21509786,15.719729
0.20055935,15.763676
0.16489571,15.898182
0.15531227,15.98967
0.110326916,15.84589
-0.043320473,15.650324
-0.010433789,15.7466
0.1797097,15.715205
-0.15354817,13.350267
-0.48164093,12.803642
-0.49177077,12.835452
-0.2276609,14.978433
-0.43862692,12.802342
-0.47427192,10.315947
-0.30784947,12.802222
-0.20564766,13.082625
0.15528592,14.155712
0.1683737,16.534142
0.22344905,16.461063
0.16925138,16.62908
0.21539143,16.47696
0.2641157,16.366562
0.21649161,16.393578
0.2683225,16.4585
0.28639492,16.572937
0.26459882,16.669695
0.26834792,16.714529
0.24324407,16.75614
0.25643936,16.733692
0.24505354,16.715775
0.17564738,16.770157
0.19559875,16.742273
0.16174062,16.781748
0.2257077,16.742052
0.22444952,16.737816
0.24565068,16.722418
0.24746804,16.68734
0.2561273,16.589418
0.26924318,16.310331
0.12205998,16.872566
0.1346021,17.07926
0.095842324,17.083
0.10379726,17.087118
0.104721956,17.063358
0.09230601,17.04791
0.1026697,16.995102
0.100768484,16.96557
0.103474386,16.952873
0.16227363,16.854933
0.20421602,16.75767
0.1796117,16.772036
0.20628314,16.765202
0.13946198,16.909708
0.22865798,16.721062
-0.18673028,13.396836
-0.15362698,10.316522
-0.45580113,7.8084517
-0.5452975,7.6978955
-0.7030267,6.666804
-0.4698471,6.2257156
-0.33730853,6.2962174
-0.3377235,5.2933187
2.3064067,10.581804
-0.26821533,13.205702
2.154825,10.77179
0.0032585945,14.652198
0.020182697,14.601729
-0.2323566,13.458241
-0.23588,13.257045
-0.14341855,10.486143
-0.12501845,10.495705
-0.12337672,10.398575
-0.3882338,12.909211
-0.18841943,13.302725
-0.16727425,15.021356
-0.14525498,15.948073
-0.1689213,15.881005
-0.16503568,15.893471
-0.17605753,15.851902
-0.1177613,15.881288
-0.12896694,15.876428
-0.21942167,15.748714
-0.26094973,15.633709
-0.24980752,15.774537
-0.13133591,14.999032
-0.2226989,13.093941
-0.16539034,13.124147
-0.14079368,13.128824
0.27340746,13.428811
0.055427607,15.095416
0.20925514,15.760506
2.9374812,13.049935
5.703857,13.512608
0.033939093,16.66707
0.018998588,16.924616
0.030572273,17.050035
-0.01965099,17.160927
-0.035315625,17.214376
-0.062121846,17.209322
-0.043806396,17.192734
-0.036588144,17.18597
-0.07389696,17.24577
-0.07926441,17.27305
-0.07772143,17.28676
5.013941,18.813154
-0.16498145,16.67285
-0.19016998,16.472237
-0.18719727,16.49667
-0.06023862,17.220022
0.14126018,16.021097
-0.22651553,13.188088
-0.03267406,14.501265
0.11098691,15.2180395
0.1072024,16.140837
0.14583305,16.218666
0.08312017,16.153036
0.024289537,16.137186
-0.031674635,16.101828
-0.1706297,16.712894
-0.23189494,16.771006
-0.2586055,16.857439
-0.3270073,16.588863
-0.3833502,15.926965
-0.38365108,15.710549
-0.58084214,14.13502
-0.5997256,14.045172
-0.6250494,14.034672
-0.36700368,16.183725
-0.30947435,16.691984
-0.3769322,16.26604
-0.39894938,16.14751
-0.3947194,16.110697
-0.3886248,16.127443
-0.39110285,16.125204
-0.38323417,16.005909
-0.39243776,15.343026
-0.4304741,14.979081
-0.53806037,14.28351
-0.5604603,13.502647
-0.49249595,14.114244
-0.49592054,14.091125
-0.4997657,14.240976
-0.420604,14.827375
-0.5351485,14.227948
-0.56422013,14.101622
-0.58092505,14.130166
-0.5844949,14.122483
-0.054519914,11.829977
-0.6054062,13.958051
-0.58748174,13.506561
-0.60051227,13.544645
-0.5950862,13.803652
-0.61753374,13.904398
-0.57242465,13.88992
-0.55902386,13.826376
-0.53869545,13.973868
-0.36558312,14.695069
-0.33951032,14.590756
0.00073627394,11.78013
-0.3053923,13.477188
-0.15406914,14.34662
-0.10077242,14.643125
0.24244939,13.660126
-0.10310128,14.764875
-0.18570818,14.849867
-0.17613272,14.904043
-0.14594337,14.916658
0.1888893,11.839365
-0.1019416,15.015547
-0.09921153,14.925763
-0.05767441,14.956853
-0.02206685,14.983406
0.030080892,11.858983
-0.2165981,14.432072
-0.25047383,13.616286
-0.251781,13.682804
-0.2898531,13.23777
-0.34258765,13.327207
-0.3914751,13.253122
-0.4094531,13.176735
3.4900434,9.777217
-0.43436295,13.296756
-0.28603584,13.414266
3.5286157,9.842266
2.758268,11.170543
2.447993,9.801679
2.45514,9.79223
2.3258665,9.62826
2.4675484,9.896082
2.3192453,9.5879965
2.4728105,9.8795595
2.486499,9.939801
1.714975,8.435643
0.9191911,9.302649
1.2894468,8.451979
0.35987648,8.835435
-0.14460884,5.7844667
-0.19143714,5.8533487
-0.1646227,5.7398915
-0.123813145,5.6695385
-0.313067,5.247175
-0.2971238,5.289171
-0.31183967,5.39882
-0.27994406,5.437161
-0.2286445,5.345203
-0.10901045,5.3188567
0.12970173,5.1166916
0.49879846,4.9247775
0.70037276,4.6967587
0.74131316,4.6568246
0.6371851,4.6113877
0.6037827,4.6717854
0.6409922,4.863217
0.29248595,5.48742
0.25251356,5.6688685
0.114254475,5.5477023
-0.41483492,4.94015
-0.46180183,5.0471063
-0.6993132,5.295212
-1.0772192,5.2775474
-1.1879612,5.3479867
-1.3375976,5.290286
-1.4407388,4.6398096
-1.3969392,5.2020326
-1.444643,5.2063556
-1.4896983,5.3075795
-1.5523789,5.5279837
-1.6017683,5.2010016
-1.618297,5.0160084
-1.5952064,4.8388295
-1.4644021,4.5571566
-1.1821675,4.61126
-0.46486425,5.3720617
-0.27172044,5.3235207
-0.27325758,5.5085845
-0.31746858,6.844863
-0.2755882,7.1338205
0.30249402,8.116414
0.35852328,9.534801
0.29408568,9.7501955
0.30107597,9.88908
0.25410992,9.853566
0.4893308,9.012298
-0.20250061,9.477381
-1.357583,6.2370243
-1.3004376,4.669203
-1.8247819,5.109105
-1.6871103,5.591467
-1.7610856,5.4403415
-1.9654517,5.1555147
5.2431145,5.522503
