stationId,latitude,longitude,year,month,day,wd,WSPM,AQI,Notes
wanliu,39.9875,116.2873,2015,4,15,95.62,2.11,4.0,Urban
wanliu,39.9875,116.2873,2015,4,16,189.38,4.05,2.0,Urban
wanliu,39.9875,116.2873,2015,4,17,195.94,1.91,3.0,Urban
wanliu,39.9875,116.2873,2015,4,18,90.94,1.16,4.0,Urban
wanliu,39.9875,116.2873,2015,4,19,145.31,1.87,2.0,Urban
wanliu,39.9875,116.2873,2015,4,20,185.62,2.16,3.0,Urban
wanliu,39.9875,116.2873,2015,4,21,140.62,1.71,2.0,Urban
wanliu,39.9875,116.2873,2015,4,22,201.56,2.48,2.0,Urban
wanliu,39.9875,116.2873,2015,4,23,104.06,1.54,2.0,Urban
wanliu,39.9875,116.2873,2015,4,24,210.94,1.92,3.0,Urban
wanliu,39.9875,116.2873,2015,4,25,186.56,1.91,3.0,Urban
wanliu,39.9875,116.2873,2015,4,26,187.5,1.95,3.0,Urban
wanliu,39.9875,116.2873,2015,4,27,165.0,1.45,3.0,Urban
wanliu,39.9875,116.2873,2015,4,28,135.0,1.09,2.0,Urban
wanliu,39.9875,116.2873,2015,4,29,233.44,1.65,3.0,Urban
wanliu,39.9875,116.2873,2015,4,30,193.7,1.64,3.0,Urban
wanliu,39.9875,116.2873,2015,5,1,72.19,1.6,4.0,Urban
wanliu,39.9875,116.2873,2015,5,2,137.81,1.4,2.0,Urban
wanliu,39.9875,116.2873,2015,5,3,97.5,2.65,2.0,Urban
wanliu,39.9875,116.2873,2015,5,4,184.69,2.53,2.0,Urban
wanliu,39.9875,116.2873,2015,5,5,148.12,1.67,2.0,Urban
wanliu,39.9875,116.2873,2015,5,6,141.56,1.91,2.0,Urban
wanliu,39.9875,116.2873,2015,5,7,214.69,1.71,2.0,Urban
wanliu,39.9875,116.2873,2015,5,8,96.56,1.48,2.0,Urban
wanliu,39.9875,116.2873,2015,5,9,133.12,1.22,2.0,Urban
wanliu,39.9875,116.2873,2015,5,10,88.12,1.08,2.0,Urban
wanliu,39.9875,116.2873,2015,5,11,165.94,1.55,1.0,Urban
wanliu,39.9875,116.2873,2015,5,12,136.88,1.0,2.0,Urban
wanliu,39.9875,116.2873,2015,5,13,158.44,1.31,3.0,Urban
wanliu,39.9875,116.2873,2015,5,14,114.38,1.62,2.0,Urban
wanliu,39.9875,116.2873,2015,5,15,156.56,2.02,1.0,Urban
wanliu,39.9875,116.2873,2015,5,16,190.31,1.65,2.0,Urban
wanliu,39.9875,116.2873,2015,5,17,157.5,1.18,4.0,Urban
wanliu,39.9875,116.2873,2015,5,18,86.25,2.46,2.0,Urban
wanliu,39.9875,116.2873,2015,5,19,67.5,3.24,1.0,Urban
wanliu,39.9875,116.2873,2015,5,20,89.06,2.26,1.0,Urban
wanliu,39.9875,116.2873,2015,5,21,203.44,2.26,2.0,Urban
wanliu,39.9875,116.2873,2015,5,22,181.88,1.49,2.0,Urban
wanliu,39.9875,116.2873,2015,5,23,165.94,1.55,3.0,Urban
wanliu,39.9875,116.2873,2015,5,24,164.06,1.65,4.0,Urban
wanliu,39.9875,116.2873,2015,5,25,194.06,2.04,3.0,Urban
wanliu,39.9875,116.2873,2015,5,26,217.5,2.19,3.0,Urban
wanliu,39.9875,116.2873,2015,5,27,224.06,1.79,3.0,Urban
wanliu,39.9875,116.2873,2015,5,28,207.19,1.73,3.0,Urban
wanliu,39.9875,116.2873,2015,5,29,218.44,1.35,2.0,Urban
wanliu,39.9875,116.2873,2015,5,30,142.5,1.87,2.0,Urban
wanliu,39.9875,116.2873,2015,5,31,156.56,1.83,2.0,Urban
wanliu,39.9875,116.2873,2015,6,1,146.25,1.2,3.0,Urban
wanliu,39.9875,116.2873,2015,6,2,30.0,2.38,2.0,Urban
wanliu,39.9875,116.2873,2015,6,3,156.56,1.8,2.0,Urban
wanliu,39.9875,116.2873,2015,6,4,210.0,1.21,2.0,Urban
wanliu,39.9875,116.2873,2015,6,5,144.38,1.2,2.0,Urban
wanliu,39.9875,116.2873,2015,6,6,79.69,1.4,2.0,Urban
wanliu,39.9875,116.2873,2015,6,7,122.81,1.05,2.0,Urban
wanliu,39.9875,116.2873,2015,6,8,171.2,1.22,2.0,Urban
wanliu,39.9875,116.2873,2015,6,9,78.75,1.33,2.0,Urban
wanliu,39.9875,116.2873,2015,6,10,78.75,1.01,3.0,Urban
wanliu,39.9875,116.2873,2015,6,11,111.56,2.0,1.0,Urban
wanliu,39.9875,116.2873,2015,6,12,173.44,1.94,1.0,Urban
wanliu,39.9875,116.2873,2015,6,13,75.94,1.59,1.0,Urban
wanliu,39.9875,116.2873,2015,6,14,165.94,1.19,1.0,Urban
wanliu,39.9875,116.2873,2015,6,15,195.0,1.68,3.0,Urban
wanliu,39.9875,116.2873,2015,6,16,133.12,1.48,3.0,Urban
wanliu,39.9875,116.2873,2015,6,17,111.56,1.12,2.0,Urban
wanliu,39.9875,116.2873,2015,6,18,90.94,1.72,1.0,Urban
wanliu,39.9875,116.2873,2015,6,19,107.81,1.23,1.0,Urban
wanliu,39.9875,116.2873,2015,6,20,154.69,1.18,1.0,Urban
wanliu,39.9875,116.2873,2015,6,21,194.06,1.43,2.0,Urban
wanliu,39.9875,116.2873,2015,6,22,178.12,1.53,3.0,Urban
wanliu,39.9875,116.2873,2015,6,23,134.06,1.55,5.0,Urban
wanliu,39.9875,116.2873,2015,6,24,210.94,1.15,4.0,Urban
wanliu,39.9875,116.2873,2015,6,25,109.69,0.95,4.0,Urban
wanliu,39.9875,116.2873,2015,6,26,143.44,1.02,3.0,Urban
wanliu,39.9875,116.2873,2015,6,27,105.94,0.95,3.0,Urban
wanliu,39.9875,116.2873,2015,6,28,148.12,1.3,4.0,Urban
wanliu,39.9875,116.2873,2015,6,29,84.38,1.0,4.0,Urban
wanliu,39.9875,116.2873,2015,6,30,192.19,1.58,1.0,Urban
wanliu,39.9875,116.2873,2015,7,1,126.56,1.27,1.0,Urban
wanliu,39.9875,116.2873,2015,7,2,96.56,1.35,1.0,Urban
wanliu,39.9875,116.2873,2015,7,3,175.31,1.48,2.0,Urban
wanliu,39.9875,116.2873,2015,7,4,203.44,0.78,2.0,Urban
wanliu,39.9875,116.2873,2015,7,5,119.06,1.24,2.0,Urban
wanliu,39.9875,116.2873,2015,7,6,211.88,1.03,2.0,Urban
wanliu,39.9875,116.2873,2015,7,7,180.94,1.49,2.0,Urban
wanliu,39.9875,116.2873,2015,7,8,178.12,1.5,4.0,Urban
wanliu,39.9875,116.2873,2015,7,9,140.62,1.29,3.0,Urban
wanliu,39.9875,116.2873,2015,7,10,195.94,1.47,2.0,Urban
wanliu,39.9875,116.2873,2015,7,11,165.94,1.44,3.0,Urban
wanliu,39.9875,116.2873,2015,7,12,155.62,1.0,4.0,Urban
wanliu,39.9875,116.2873,2015,7,13,143.44,1.24,2.0,Urban
wanliu,39.9875,116.2873,2015,7,14,147.19,1.55,2.0,Urban
wanliu,39.9875,116.2873,2015,7,15,65.62,0.98,2.0,Urban
wanliu,39.9875,116.2873,2015,7,16,51.56,1.62,2.0,Urban
wanliu,39.9875,116.2873,2015,7,17,68.48,1.03,1.0,Urban
wanliu,39.9875,116.2873,2015,7,18,77.81,1.06,2.0,Urban
wanliu,39.9875,116.2873,2015,7,19,81.56,1.08,2.0,Urban
wanliu,39.9875,116.2873,2015,7,20,125.62,1.01,3.0,Urban
wanliu,39.9875,116.2873,2015,7,21,215.62,1.14,4.0,Urban
wanliu,39.9875,116.2873,2015,7,22,118.12,1.11,2.0,Urban
wanliu,39.9875,116.2873,2015,7,23,160.31,0.72,2.0,Urban
wanliu,39.9875,116.2873,2015,7,24,173.44,0.96,2.0,Urban
wanliu,39.9875,116.2873,2015,7,25,152.81,1.51,3.0,Urban
wanliu,39.9875,116.2873,2015,7,26,135.94,0.94,3.0,Urban
wanliu,39.9875,116.2873,2015,7,27,119.06,1.45,3.0,Urban
wanliu,39.9875,116.2873,2015,7,28,159.38,1.0,2.0,Urban
wanliu,39.9875,116.2873,2015,7,29,133.12,1.05,2.0,Urban
wanliu,39.9875,116.2873,2015,7,30,102.19,1.07,2.0,Urban
wanliu,39.9875,116.2873,2015,7,31,135.94,1.05,1.0,Urban
wanliu,39.9875,116.2873,2015,8,1,208.12,0.84,2.0,Urban
wanliu,39.9875,116.2873,2015,8,2,146.25,1.06,3.0,Urban
wanliu,39.9875,116.2873,2015,8,3,80.62,1.12,3.0,Urban
wanliu,39.9875,116.2873,2015,8,4,200.62,1.28,1.0,Urban
wanliu,39.9875,116.2873,2015,8,5,160.31,1.23,2.0,Urban
wanliu,39.9875,116.2873,2015,8,6,90.0,1.03,2.0,Urban
wanliu,39.9875,116.2873,2015,8,7,110.62,1.2,3.0,Urban
wanliu,39.9875,116.2873,2015,8,8,176.25,0.92,2.0,Urban
wanliu,39.9875,116.2873,2015,8,9,184.69,0.91,2.0,Urban
wanliu,39.9875,116.2873,2015,8,10,97.5,0.91,2.0,Urban
wanliu,39.9875,116.2873,2015,8,11,167.81,1.42,3.0,Urban
wanliu,39.9875,116.2873,2015,8,12,170.62,1.61,3.0,Urban
wanliu,39.9875,116.2873,2015,8,13,176.25,1.5,4.0,Urban
wanliu,39.9875,116.2873,2015,8,14,154.69,0.97,2.0,Urban
wanliu,39.9875,116.2873,2015,8,15,119.06,1.31,2.0,Urban
wanliu,39.9875,116.2873,2015,8,16,147.19,1.36,2.0,Urban
wanliu,39.9875,116.2873,2015,8,17,189.38,1.12,3.0,Urban
wanliu,39.9875,116.2873,2015,8,18,153.75,1.56,2.0,Urban
wanliu,39.9875,116.2873,2015,8,19,155.62,1.15,2.0,Urban
wanliu,39.9875,116.2873,2015,8,20,122.81,1.04,2.0,Urban
wanliu,39.9875,116.2873,2015,8,21,159.38,1.0,1.0,Urban
wanliu,39.9875,116.2873,2015,8,22,75.0,1.31,1.0,Urban
wanliu,39.9875,116.2873,2015,8,23,98.44,1.0,1.0,Urban
wanliu,39.9875,116.2873,2015,8,24,69.38,1.05,1.0,Urban
wanliu,39.9875,116.2873,2015,8,25,72.19,1.09,1.0,Urban
wanliu,39.9875,116.2873,2015,8,26,75.0,0.89,1.0,Urban
wanliu,39.9875,116.2873,2015,8,27,103.12,0.88,1.0,Urban
wanliu,39.9875,116.2873,2015,8,28,112.5,1.08,1.0,Urban
wanliu,39.9875,116.2873,2015,8,29,139.69,1.46,2.0,Urban
wanliu,39.9875,116.2873,2015,8,30,95.62,1.13,1.0,Urban
wanliu,39.9875,116.2873,2015,8,31,115.31,0.96,1.0,Urban
wanliu,39.9875,116.2873,2015,9,1,69.38,1.14,1.0,Urban
wanliu,39.9875,116.2873,2015,9,2,93.75,1.21,1.0,Urban
wanliu,39.9875,116.2873,2015,9,3,150.65,1.09,1.0,Urban
wanliu,39.9875,116.2873,2015,9,4,112.5,1.28,2.0,Urban
wanliu,39.9875,116.2873,2015,9,5,163.12,0.89,1.0,Urban
wanliu,39.9875,116.2873,2015,9,6,151.88,0.89,1.0,Urban
wanliu,39.9875,116.2873,2015,9,7,185.87,1.02,1.0,Urban
wanliu,39.9875,116.2873,2015,9,8,159.38,0.85,2.0,Urban
wanliu,39.9875,116.2873,2015,9,9,52.5,1.17,2.0,Urban
wanliu,39.9875,116.2873,2015,9,10,44.06,1.44,1.0,Urban
wanliu,39.9875,116.2873,2015,9,11,114.38,1.01,1.0,Urban
wanliu,39.9875,116.2873,2015,9,12,153.75,1.64,1.0,Urban
wanliu,39.9875,116.2873,2015,9,13,173.44,1.1,2.0,Urban
wanliu,39.9875,116.2873,2015,9,14,148.12,1.04,2.0,Urban
wanliu,39.9875,116.2873,2015,9,15,148.7,0.82,3.0,Urban
wanliu,39.9875,116.2873,2015,9,16,151.63,1.04,4.0,Urban
wanliu,39.9875,116.2873,2015,9,17,151.63,0.95,4.0,Urban
wanliu,39.9875,116.2873,2015,9,18,78.75,1.1,3.0,Urban
wanliu,39.9875,116.2873,2015,9,19,150.94,0.91,2.0,Urban
wanliu,39.9875,116.2873,2015,9,20,159.38,1.25,3.0,Urban
wanliu,39.9875,116.2873,2015,9,21,156.56,1.05,3.0,Urban
wanliu,39.9875,116.2873,2015,9,22,139.69,0.95,4.0,Urban
wanliu,39.9875,116.2873,2015,9,23,147.19,0.93,2.0,Urban
wanliu,39.9875,116.2873,2015,9,24,100.31,1.25,3.0,Urban
wanliu,39.9875,116.2873,2015,9,25,133.12,1.18,1.0,Urban
wanliu,39.9875,116.2873,2015,9,26,136.88,1.28,2.0,Urban
wanliu,39.9875,116.2873,2015,9,27,103.12,0.8,2.0,Urban
wanliu,39.9875,116.2873,2015,9,28,130.31,0.73,2.0,Urban
wanliu,39.9875,116.2873,2015,9,29,67.5,0.85,2.0,Urban
wanliu,39.9875,116.2873,2015,9,30,195.94,1.16,1.0,Urban
wanliu,39.9875,116.2873,2015,10,1,134.06,3.02,1.0,Urban
wanliu,39.9875,116.2873,2015,10,2,181.88,1.12,2.0,Urban
wanliu,39.9875,116.2873,2015,10,3,158.44,1.28,2.0,Urban
wanliu,39.9875,116.2873,2015,10,4,80.62,0.87,3.0,Urban
wanliu,39.9875,116.2873,2015,10,5,115.31,0.8,5.0,Urban
wanliu,39.9875,116.2873,2015,10,6,120.94,0.84,6.0,Urban
wanliu,39.9875,116.2873,2015,10,7,92.81,1.21,6.0,Urban
wanliu,39.9875,116.2873,2015,10,8,131.25,2.15,1.0,Urban
wanliu,39.9875,116.2873,2015,10,9,94.69,2.4,1.0,Urban
wanliu,39.9875,116.2873,2015,10,10,100.31,2.76,1.0,Urban
wanliu,39.9875,116.2873,2015,10,11,38.44,2.22,1.0,Urban
wanliu,39.9875,116.2873,2015,10,12,210.94,0.74,2.0,Urban
wanliu,39.9875,116.2873,2015,10,13,153.75,0.79,2.0,Urban
wanliu,39.9875,116.2873,2015,10,14,97.5,0.85,3.0,Urban
wanliu,39.9875,116.2873,2015,10,15,139.69,0.72,3.0,Urban
wanliu,39.9875,116.2873,2015,10,16,94.69,0.72,5.0,Urban
wanliu,39.9875,116.2873,2015,10,17,82.17,0.79,6.0,Urban
wanliu,39.9875,116.2873,2015,10,18,135.0,1.66,2.0,Urban
wanliu,39.9875,116.2873,2015,10,19,180.94,0.97,2.0,Urban
wanliu,39.9875,116.2873,2015,10,20,64.69,0.92,2.0,Urban
wanliu,39.9875,116.2873,2015,10,21,105.0,0.9,2.0,Urban
wanliu,39.9875,116.2873,2015,10,22,142.5,0.69,1.0,Urban
wanliu,39.9875,116.2873,2015,10,23,216.56,0.94,2.0,Urban
wanliu,39.9875,116.2873,2015,10,24,151.88,1.16,2.0,Urban
wanliu,39.9875,116.2873,2015,10,25,198.75,1.21,2.0,Urban
wanliu,39.9875,116.2873,2015,10,26,225.0,2.0,2.0,Urban
wanliu,39.9875,116.2873,2015,10,27,175.31,1.48,1.0,Urban
wanliu,39.9875,116.2873,2015,10,28,138.75,1.59,1.0,Urban
wanliu,39.9875,116.2873,2015,10,29,123.75,1.87,1.0,Urban
wanliu,39.9875,116.2873,2015,10,30,165.0,1.05,2.0,Urban
wanliu,39.9875,116.2873,2015,10,31,194.06,0.88,2.0,Urban
wanliu,39.9875,116.2873,2015,11,1,128.15,1.07,3.0,Urban
wanliu,39.9875,116.2873,2015,11,2,137.81,0.78,3.0,Urban
wanliu,39.9875,116.2873,2015,11,3,133.12,0.9,4.0,Urban
wanliu,39.9875,116.2873,2015,11,4,70.31,0.8,5.0,Urban
wanliu,39.9875,116.2873,2015,11,5,72.19,1.16,4.0,Urban
wanliu,39.9875,116.2873,2015,11,6,54.38,1.35,1.0,Urban
wanliu,39.9875,116.2873,2015,11,7,58.12,1.22,1.0,Urban
wanliu,39.9875,116.2873,2015,11,8,148.12,0.9,2.0,Urban
wanliu,39.9875,116.2873,2015,11,9,196.88,1.2,3.0,Urban
wanliu,39.9875,116.2873,2015,11,10,189.38,0.83,4.0,Urban
wanliu,39.9875,116.2873,2015,11,11,70.31,0.82,3.0,Urban
wanliu,39.9875,116.2873,2015,11,12,148.12,0.81,4.0,Urban
wanliu,39.9875,116.2873,2015,11,13,168.75,0.76,5.0,Urban
wanliu,39.9875,116.2873,2015,11,14,203.44,0.86,6.0,Urban
wanliu,39.9875,116.2873,2015,11,15,170.62,0.75,5.0,Urban
wanliu,39.9875,116.2873,2015,11,16,234.38,1.39,2.0,Urban
wanliu,39.9875,116.2873,2015,11,17,137.81,1.14,2.0,Urban
wanliu,39.9875,116.2873,2015,11,18,233.44,1.88,2.0,Urban
wanliu,39.9875,116.2873,2015,11,19,130.31,1.25,2.0,Urban
wanliu,39.9875,116.2873,2015,11,20,124.69,1.0,2.0,Urban
wanliu,39.9875,116.2873,2015,11,21,125.62,0.96,2.0,Urban
wanliu,39.9875,116.2873,2015,11,22,180.0,0.87,2.0,Urban
wanliu,39.9875,116.2873,2015,11,23,72.19,1.7,1.0,Urban
wanliu,39.9875,116.2873,2015,11,24,73.12,1.08,2.0,Urban
wanliu,39.9875,116.2873,2015,11,25,56.25,2.29,2.0,Urban
wanliu,39.9875,116.2873,2015,11,26,100.31,2.02,2.0,Urban
wanliu,39.9875,116.2873,2015,11,27,93.75,1.12,5.0,Urban
wanliu,39.9875,116.2873,2015,11,28,75.0,1.14,5.0,Urban
wanliu,39.9875,116.2873,2015,11,29,137.93,0.73,6.0,Urban
wanliu,39.9875,116.2873,2015,11,30,63.75,0.97,6.0,Urban
wanliu,39.9875,116.2873,2015,12,1,202.5,1.09,6.0,Urban
wanliu,39.9875,116.2873,2015,12,2,237.19,3.25,1.0,Urban
wanliu,39.9875,116.2873,2015,12,3,119.06,3.2,1.0,Urban
wanliu,39.9875,116.2873,2015,12,4,170.62,1.54,2.0,Urban
wanliu,39.9875,116.2873,2015,12,5,149.06,1.25,2.0,Urban
wanliu,39.9875,116.2873,2015,12,6,65.62,1.14,3.0,Urban
wanliu,39.9875,116.2873,2015,12,7,57.19,1.0,5.0,Urban
wanliu,39.9875,116.2873,2015,12,8,72.19,0.95,6.0,Urban
wanliu,39.9875,116.2873,2015,12,9,84.38,1.05,5.0,Urban
wanliu,39.9875,116.2873,2015,12,10,49.89,1.63,3.0,Urban
wanliu,39.9875,116.2873,2015,12,11,145.31,1.04,2.0,Urban
wanliu,39.9875,116.2873,2015,12,12,101.25,0.93,3.0,Urban
wanliu,39.9875,116.2873,2015,12,13,136.88,1.05,5.0,Urban
wanliu,39.9875,116.2873,2015,12,14,180.94,1.72,4.0,Urban
wanliu,39.9875,116.2873,2015,12,15,237.19,3.29,1.0,Urban
wanliu,39.9875,116.2873,2015,12,16,27.19,3.17,1.0,Urban
wanliu,39.9875,116.2873,2015,12,17,214.69,1.02,2.0,Urban
wanliu,39.9875,116.2873,2015,12,18,80.62,1.16,2.0,Urban
wanliu,39.9875,116.2873,2015,12,19,73.12,0.92,4.0,Urban
wanliu,39.9875,116.2873,2015,12,20,94.69,0.82,5.0,Urban
wanliu,39.9875,116.2873,2015,12,21,115.31,0.89,5.0,Urban
wanliu,39.9875,116.2873,2015,12,22,65.62,1.01,6.0,Urban
wanliu,39.9875,116.2873,2015,12,23,129.38,1.05,6.0,Urban
wanliu,39.9875,116.2873,2015,12,24,108.75,1.43,3.0,Urban
wanliu,39.9875,116.2873,2015,12,25,203.44,1.23,6.0,Urban
wanliu,39.9875,116.2873,2015,12,26,148.12,1.43,6.0,Urban
wanliu,39.9875,116.2873,2015,12,27,71.25,1.28,2.0,Urban
wanliu,39.9875,116.2873,2015,12,28,161.25,1.01,4.0,Urban
wanliu,39.9875,116.2873,2015,12,29,124.69,0.92,5.0,Urban
wanliu,39.9875,116.2873,2015,12,30,53.44,1.78,2.0,Urban
wanliu,39.9875,116.2873,2015,12,31,142.5,0.82,3.0,Urban
wanliu,39.9875,116.2873,2016,1,1,92.81,0.85,5.0,Urban
wanliu,39.9875,116.2873,2016,1,2,163.12,0.68,5.0,Urban
wanliu,39.9875,116.2873,2016,1,3,181.88,1.2,6.0,Urban
wanliu,39.9875,116.2873,2016,1,4,57.19,2.44,2.0,Urban
wanliu,39.9875,116.2873,2016,1,5,139.69,1.72,2.0,Urban
wanliu,39.9875,116.2873,2016,1,6,60.0,2.12,2.0,Urban
wanliu,39.9875,116.2873,2016,1,7,59.06,2.22,1.0,Urban
wanliu,39.9875,116.2873,2016,1,8,120.94,1.72,2.0,Urban
wanliu,39.9875,116.2873,2016,1,9,140.62,1.05,3.0,Urban
wanliu,39.9875,116.2873,2016,1,10,114.38,1.39,2.0,Urban
wanliu,39.9875,116.2873,2016,1,11,36.56,2.68,1.0,Urban
wanliu,39.9875,116.2873,2016,1,12,54.38,2.1,1.0,Urban
wanliu,39.9875,116.2873,2016,1,13,128.44,1.34,2.0,Urban
wanliu,39.9875,116.2873,2016,1,14,243.75,0.98,3.0,Urban
wanliu,39.9875,116.2873,2016,1,15,163.12,1.06,3.0,Urban
wanliu,39.9875,116.2873,2016,1,16,198.75,1.28,4.0,Urban
wanliu,39.9875,116.2873,2016,1,17,59.06,2.62,2.0,Urban
wanliu,39.9875,116.2873,2016,1,18,73.12,3.36,1.0,Urban
wanliu,39.9875,116.2873,2016,1,19,145.31,1.36,2.0,Urban
wanliu,39.9875,116.2873,2016,1,20,70.31,1.4,3.0,Urban
wanliu,39.9875,116.2873,2016,1,21,51.56,1.32,4.0,Urban
wanliu,39.9875,116.2873,2016,1,22,60.94,4.12,1.0,Urban
wanliu,39.9875,116.2873,2016,1,23,30.0,3.74,1.0,Urban
wanliu,39.9875,116.2873,2016,1,24,59.06,2.26,1.0,Urban
wanliu,39.9875,116.2873,2016,1,25,85.31,1.25,2.0,Urban
wanliu,39.9875,116.2873,2016,1,26,75.94,2.2,2.0,Urban
wanliu,39.9875,116.2873,2016,1,27,173.44,0.88,3.0,Urban
wanliu,39.9875,116.2873,2016,1,28,82.5,1.2,3.0,Urban
wanliu,39.9875,116.2873,2016,1,29,227.81,1.86,2.0,Urban
wanliu,39.9875,116.2873,2016,1,30,147.19,1.43,2.0,Urban
wanliu,39.9875,116.2873,2016,1,31,90.94,1.94,1.0,Urban
wanliu,39.9875,116.2873,2016,2,1,59.06,1.73,2.0,Urban
wanliu,39.9875,116.2873,2016,2,2,172.5,0.92,2.0,Urban
wanliu,39.9875,116.2873,2016,2,3,130.31,0.91,2.0,Urban
wanliu,39.9875,116.2873,2016,2,4,41.25,2.3,1.0,Urban
wanliu,39.9875,116.2873,2016,2,5,30.0,2.76,1.0,Urban
wanliu,39.9875,116.2873,2016,2,6,179.06,1.36,1.0,Urban
wanliu,39.9875,116.2873,2016,2,7,180.0,1.33,2.0,Urban
wanliu,39.9875,116.2873,2016,2,8,74.06,2.62,5.0,Urban
wanliu,39.9875,116.2873,2016,2,9,157.5,1.46,2.0,Urban
wanliu,39.9875,116.2873,2016,2,10,98.44,0.97,3.0,Urban
wanliu,39.9875,116.2873,2016,2,11,125.62,0.59,4.0,Urban
wanliu,39.9875,116.2873,2016,2,12,119.06,1.17,4.0,Urban
wanliu,39.9875,116.2873,2016,2,13,14.06,4.76,1.0,Urban
wanliu,39.9875,116.2873,2016,2,14,68.44,3.68,1.0,Urban
wanliu,39.9875,116.2873,2016,2,15,210.94,3.03,1.0,Urban
wanliu,39.9875,116.2873,2016,2,16,131.25,3.51,1.0,Urban
wanliu,39.9875,116.2873,2016,2,17,222.19,1.3,2.0,Urban
wanliu,39.9875,116.2873,2016,2,18,128.44,2.5,1.0,Urban
wanliu,39.9875,116.2873,2016,2,19,128.44,2.11,1.0,Urban
wanliu,39.9875,116.2873,2016,2,20,185.62,2.38,1.0,Urban
wanliu,39.9875,116.2873,2016,2,21,136.88,1.9,2.0,Urban
wanliu,39.9875,116.2873,2016,2,22,113.44,2.89,2.0,Urban
wanliu,39.9875,116.2873,2016,2,23,150.94,2.73,1.0,Urban
wanliu,39.9875,116.2873,2016,2,24,207.19,1.5,2.0,Urban
wanliu,39.9875,116.2873,2016,2,25,218.44,1.87,2.0,Urban
wanliu,39.9875,116.2873,2016,2,26,192.19,2.08,2.0,Urban
wanliu,39.9875,116.2873,2016,2,27,109.69,1.79,2.0,Urban
wanliu,39.9875,116.2873,2016,2,28,122.81,2.48,2.0,Urban
wanliu,39.9875,116.2873,2016,2,29,155.62,1.73,2.0,Urban
wanliu,39.9875,116.2873,2016,3,1,154.69,1.49,4.0,Urban
wanliu,39.9875,116.2873,2016,3,2,141.56,1.08,5.0,Urban
wanliu,39.9875,116.2873,2016,3,3,69.38,1.04,6.0,Urban
wanliu,39.9875,116.2873,2016,3,4,110.62,1.0,6.0,Urban
wanliu,39.9875,116.2873,2016,3,5,90.94,3.15,4.0,Urban
wanliu,39.9875,116.2873,2016,3,6,90.0,1.09,3.0,Urban
wanliu,39.9875,116.2873,2016,3,7,143.44,2.87,2.0,Urban
wanliu,39.9875,116.2873,2016,3,8,41.25,3.2,1.0,Urban
wanliu,39.9875,116.2873,2016,3,9,143.44,2.68,1.0,Urban
wanliu,39.9875,116.2873,2016,3,10,179.06,2.67,1.0,Urban
wanliu,39.9875,116.2873,2016,3,11,153.75,1.84,2.0,Urban
wanliu,39.9875,116.2873,2016,3,12,144.38,1.46,3.0,Urban
wanliu,39.9875,116.2873,2016,3,13,129.38,2.64,1.0,Urban
wanliu,39.9875,116.2873,2016,3,14,159.38,1.88,3.0,Urban
wanliu,39.9875,116.2873,2016,3,15,204.38,1.18,4.0,Urban
wanliu,39.9875,116.2873,2016,3,16,136.88,1.25,5.0,Urban
wanliu,39.9875,116.2873,2016,3,17,122.81,1.09,6.0,Urban
wanliu,39.9875,116.2873,2016,3,18,71.25,1.49,5.0,Urban
wanliu,39.9875,116.2873,2016,3,19,187.5,1.94,2.0,Urban
wanliu,39.9875,116.2873,2016,3,20,171.56,1.31,2.0,Urban
wanliu,39.9875,116.2873,2016,3,21,163.12,1.57,4.0,Urban
wanliu,39.9875,116.2873,2016,3,22,151.88,1.78,3.0,Urban
wanliu,39.9875,116.2873,2016,3,23,54.38,2.16,2.0,Urban
wanliu,39.9875,116.2873,2016,3,24,74.06,1.73,2.0,Urban
wanliu,39.9875,116.2873,2016,3,25,129.38,1.33,2.0,Urban
wanliu,39.9875,116.2873,2016,3,26,55.31,2.26,1.0,Urban
wanliu,39.9875,116.2873,2016,3,27,152.81,1.65,2.0,Urban
wanliu,39.9875,116.2873,2016,3,28,147.19,1.6,3.0,Urban
wanliu,39.9875,116.2873,2016,3,29,172.5,1.99,2.0,Urban
wanliu,39.9875,116.2873,2016,3,30,144.38,1.48,2.0,Urban
wanliu,39.9875,116.2873,2016,3,31,138.75,1.79,4.0,Urban
wanliu,39.9875,116.2873,2016,4,1,150.0,2.75,3.0,Urban
wanliu,39.9875,116.2873,2016,4,2,111.56,2.24,1.0,Urban
wanliu,39.9875,116.2873,2016,4,3,142.5,1.94,2.0,Urban
wanliu,39.9875,116.2873,2016,4,4,163.12,1.9,2.0,Urban
wanliu,39.9875,116.2873,2016,4,5,135.0,1.5,3.0,Urban
wanliu,39.9875,116.2873,2016,4,6,165.0,1.03,4.0,Urban
wanliu,39.9875,116.2873,2016,4,7,67.5,2.27,3.0,Urban
wanliu,39.9875,116.2873,2016,4,8,203.44,2.55,2.0,Urban
wanliu,39.9875,116.2873,2016,4,9,144.38,1.52,3.0,Urban
wanliu,39.9875,116.2873,2016,4,10,209.06,1.84,3.0,Urban
wanliu,39.9875,116.2873,2016,4,11,190.31,1.78,2.0,Urban
wanliu,39.9875,116.2873,2016,4,12,141.56,1.41,2.0,Urban
wanliu,39.9875,116.2873,2016,4,13,90.94,1.59,3.0,Urban
wanliu,39.9875,116.2873,2016,4,14,130.31,2.25,2.0,Urban
wanliu,39.9875,116.2873,2016,4,15,127.5,1.46,2.0,Urban
